,hyperparam,test_accuracy_mean,test_recall_mean,test_precision_mean,test_f1_mean,test_type_1_error_FP_mean,test_type_2_error_FN_mean,test_auc_mean,test_cost_mean,hyperparam_str,batch_size,epochs,activation,dropout_rate,neurons
380,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.6032520325203252,0.9613706506574218,0.6030920884752808,0.7404501572349144,138.0,8.4,0.525548518078798,180.0,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",100,100,relu,0.5,0.5
385,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6455284552845528,0.8950830761425612,0.6527430543395066,0.7487741357158628,108.0,22.8,0.5913459995561186,222.0,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",100,100,relu,0.5,1.5
390,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.6298102981029811,0.963175918488141,0.6220598204189027,0.7546985642666131,128.6,8.0,0.5573765615445236,168.6,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",100,100,relu,0.5,1.0
395,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",0.6628726287262873,0.8547583816006427,0.6814107543328992,0.7500079852215279,92.8,31.6,0.6215234919505479,250.8,"{'batch_size': 100, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",100,100,relu,0.5,2.0
400,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",100,100,softmax,0.0,0.5
405,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",0.6688346883468835,0.8057878493214391,0.7246874682188855,0.7403514188547671,80.0,42.2,0.6388733600040448,291.0,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",100,100,softmax,0.0,1.5
410,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",0.6796747967479675,0.7415042489324821,0.7594477334171508,0.7296840337700281,62.0,56.2,0.6662862827095314,343.0,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",100,100,softmax,0.0,1.0
415,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",0.6617886178861788,0.8236587325075042,0.7050642127382117,0.7404012610187344,86.4,38.4,0.627261572597426,278.4,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",100,100,softmax,0.0,2.0
420,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",100,100,softmax,0.1,0.5
425,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6672086720867209,0.8171775250496764,0.6993890272938972,0.7393526987059043,83.0,39.8,0.6351485394505965,282.0,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",100,100,softmax,0.1,1.5
430,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",0.648780487804878,0.8357037162304992,0.687703258707464,0.7335198150185211,93.8,35.8,0.6089768145460618,272.8,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",100,100,softmax,0.1,1.0
435,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",0.711111111111111,0.8113769923476937,0.7501006483110894,0.768874253078255,65.6,41.0,0.6890145679758685,270.6,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",100,100,softmax,0.1,2.0
440,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",0.6124661246612466,0.911520737327189,0.6521417303725275,0.7312413899084131,123.8,19.2,0.5472077370846471,219.8,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",100,100,softmax,0.3,0.5
445,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6498644986449864,0.8820276497695853,0.6847572222507355,0.749691650990852,103.6,25.6,0.5989085617268979,231.6,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",100,100,softmax,0.3,1.5
450,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",100,100,softmax,0.3,1.0
455,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",0.6688346883468835,0.7985963725531645,0.7346561777447249,0.7355290660235692,78.4,43.8,0.6406540594031072,297.4,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",100,100,softmax,0.3,2.0
460,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5918699186991869,0.9871559633027523,0.5924312814556717,0.7402129785692967,147.8,2.8,0.5061607631083298,161.8,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",100,100,softmax,0.5,0.5
465,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6173441734417344,0.9751152073732718,0.6158051886842979,0.7516073116575469,135.8,5.4,0.5395356448159493,162.8,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",100,100,softmax,0.5,1.5
470,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",0.6195121951219512,0.9658986175115206,0.621865794744904,0.7511523877890562,133.0,7.4,0.5441378762008632,170.0,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",100,100,softmax,0.5,1.0
475,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",0.7084010840108401,0.7948801420538621,0.7404214115380852,0.7617515114598338,63.0,44.6,0.6896586140732887,286.0,"{'batch_size': 100, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",100,100,softmax,0.5,2.0
480,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",0.6070460704607046,0.6412505813216083,0.6770140059445323,0.6579060245848717,67.0,78.0,0.599603157513366,457.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",100,20,linear,0.0,0.5
485,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",0.6401084010840108,0.686187798587917,0.7131667099451542,0.6908198895428628,64.6,68.2,0.6298662938565238,405.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",100,20,linear,0.0,1.5
490,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",0.6092140921409215,0.7149071999323553,0.6554548922264821,0.6825033363604984,82.2,62.0,0.5864358237375266,392.2,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",100,20,linear,0.0,1.0
495,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",0.6558265582655827,0.6824462013275271,0.7360400055248362,0.6981614677003337,58.0,69.0,0.6497147353796925,403.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",100,20,linear,0.0,2.0
500,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5609756097560975,0.6514733860398259,0.6220302640825397,0.6332325167260928,86.2,75.8,0.5413867453029384,465.2,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,linear,0.1,0.5
505,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6720867208672087,0.756415676658352,0.7102025025664677,0.7281329927003113,68.0,53.0,0.6540269390611383,333.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,linear,0.1,1.5
510,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",0.6455284552845528,0.7332854183401682,0.6885921757952694,0.7075215967775238,72.8,58.0,0.626689763892984,362.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",100,20,linear,0.1,1.0
515,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",0.6699186991869919,0.763632520187714,0.7085023844421051,0.7271110346700509,70.4,51.4,0.6496709132831215,327.4,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",100,20,linear,0.1,2.0
520,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",0.6314363143631436,0.6854648458969265,0.6965708191444945,0.6862869224949341,67.6,68.4,0.6199195961795542,409.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,linear,0.3,0.5
525,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6439024390243903,0.7812074578277597,0.6749953384090277,0.7196347848701503,83.8,47.6,0.6144186470038067,321.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,linear,0.3,1.5
530,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",0.6184281842818429,0.7618230245634803,0.6583630692797555,0.7020093540951565,89.0,51.8,0.5875514565131796,348.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",100,20,linear,0.3,1.0
535,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",0.6612466124661246,0.72491438718133,0.7227576494319452,0.7175010330048274,65.2,59.8,0.6471992639984727,364.2,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",100,20,linear,0.3,2.0
540,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5121951219512195,0.6477106498118632,0.6091817201587355,0.6016447701779406,103.4,76.6,0.48305713738414696,486.4,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",100,20,linear,0.5,0.5
545,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6341463414634146,0.685507123832072,0.6993905868937886,0.6879485273598019,66.6,68.4,0.6232345657501246,408.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",100,20,linear,0.5,1.5
550,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",0.6390243902439025,0.7551388830169535,0.6878218058829246,0.7093138762477065,80.0,53.2,0.6134704523136353,346.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",100,20,linear,0.5,1.0
555,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",0.6948509485094851,0.6936836764892402,0.7695265285055741,0.7272464844224529,46.0,66.6,0.6950816430546585,379.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",100,20,linear,0.5,2.0
560,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.6119241192411924,0.7886314632393354,0.6537865807075178,0.7011040370169209,97.2,46.0,0.5740081331533031,327.2,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",100,20,relu,0.0,0.5
565,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.6048780487804878,0.6503530207584662,0.6725331922785803,0.6604456569186778,69.8,76.0,0.5950614877232554,449.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",100,20,relu,0.0,1.5
570,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.6742547425474255,0.6669090601615018,0.7624642713376643,0.7063180577938395,47.8,72.4,0.6757994237719325,409.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",100,20,relu,0.0,1.0
575,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6493224932249323,0.7157950365704139,0.6994891293688978,0.7039363305866693,67.6,61.8,0.6350585500035757,376.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",100,20,relu,0.0,2.0
580,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5815718157181571,0.8415888048027733,0.6031253229402596,0.6983609721878332,120.0,34.4,0.5250162567060225,292.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,relu,0.1,0.5
585,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6357723577235772,0.6871644188897814,0.6949255665280466,0.6889630171696262,66.4,68.0,0.6244596928885994,406.4,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,relu,0.1,1.5
590,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.6314363143631436,0.7781042573880692,0.6669277721884721,0.7105873693536855,87.8,48.2,0.5991950356302493,328.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",100,20,relu,0.1,1.0
595,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.6883468834688347,0.7956538282670275,0.7207023919924588,0.7488257418259169,70.6,44.4,0.6648406819968808,292.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",100,20,relu,0.1,2.0
600,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5907859078590786,0.860165729505771,0.6175146322812235,0.7073191830627691,120.6,30.4,0.532339748684569,272.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,relu,0.3,0.5
605,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6211382113821138,0.7627404557561409,0.6647534478721562,0.7034566530745184,88.2,51.6,0.590593824950221,346.2,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,relu,0.3,1.5
610,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.6140921409214093,0.7884708070857819,0.656213566812705,0.6998511989097089,96.4,46.0,0.5763066827342469,326.4,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",100,20,relu,0.3,1.0
615,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.6102981029810298,0.8171732972561621,0.6421819346269523,0.70842218984944,104.0,39.8,0.5658627030024274,303.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",100,20,relu,0.3,2.0
620,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5772357723577236,0.8659366676531519,0.605770522244628,0.7006052028711689,126.8,29.2,0.5149611884797652,272.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",100,20,relu,0.5,0.5
625,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6102981029810298,0.9412378979410645,0.615815876366838,0.7397332678386721,131.0,12.8,0.5387263034494448,195.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",100,20,relu,0.5,1.5
630,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.5929539295392954,0.803098972646176,0.6267140814344814,0.6969818621089022,107.4,42.8,0.5472056382924153,321.4,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",100,20,relu,0.5,1.0
635,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",0.6168021680216802,0.629937005876633,0.6818512107614156,0.6433055210542074,61.0,80.4,0.6136832118961415,463.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",100,20,relu,0.5,2.0
640,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",100,20,softmax,0.0,0.5
645,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",0.6184281842818428,0.8114657760114996,0.6856437260629875,0.7055553326372855,99.8,41.0,0.5766635258586602,304.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",100,20,softmax,0.0,1.5
650,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",0.646070460704607,0.8528727856931468,0.6689671506599717,0.7381435378925195,98.6,32.0,0.6011619069629902,258.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",100,20,softmax,0.0,1.0
655,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",0.6200542005420054,0.8169788187544921,0.6873727313629313,0.7136724149452298,100.4,39.8,0.5774942891262874,299.4,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",100,20,softmax,0.0,2.0
660,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5631436314363143,0.8156682027649769,0.6715447154471544,0.6224094810765044,121.2,40.0,0.5078341013824884,321.2,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,softmax,0.1,0.5
665,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6092140921409215,0.9483870967741936,0.6179083518107908,0.7407180730693069,133.0,11.2,0.5353777589134125,189.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,softmax,0.1,1.5
670,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",0.5777777777777777,0.9806451612903226,0.5841883936080741,0.732110713963578,151.6,4.2,0.4903225806451613,172.6,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",100,20,softmax,0.1,1.0
675,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",0.6363143631436314,0.9384475542214517,0.6392017196895246,0.7537962627307822,120.8,13.4,0.5709360461940303,187.8,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",100,20,softmax,0.1,2.0
680,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5913279132791327,0.9926267281105992,0.591315489086123,0.7410528322286896,149.2,1.6,0.5042081008974048,157.2,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,softmax,0.3,0.5
685,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6341463414634146,0.9191899547626093,0.6468932705353279,0.7472079850826487,117.4,17.6,0.5725698815290914,205.4,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,softmax,0.3,1.5
