,Unnamed: 0,fold,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_type_1_error_FP,test_type_2_error_FN,test_log_loss,test_cohen_kappa_score,hyperparam_str
3012,3012,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",500,50,relu,0.1,0.5,"[[ 70  81]
 [ 57 161]]",0.6260162601626016,0.7000000000000001,0.6652892561983471,0.7385321100917431,0.6010541345160703,81,57,12.917116286963468,0.2071682132403314,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}"
3013,3013,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",500,50,relu,0.1,1.0,"[[ 35 116]
 [ 60 158]]",0.5230352303523035,0.6422764227642276,0.5766423357664233,0.7247706422018348,0.4782793608360167,116,60,16.474030891073667,-0.0460666194188519,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}"
3014,3014,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",500,50,relu,0.1,1.5,"[[ 62  89]
 [ 72 146]]",0.5636856368563685,0.6445916114790287,0.6212765957446809,0.6697247706422018,0.5401603985661341,89,72,15.069957083338505,0.0817348563302781,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}"
3015,3015,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",500,50,relu,0.1,2.0,"[[ 98  53]
 [ 67 151]]",0.6747967479674797,0.7156398104265403,0.7401960784313726,0.6926605504587156,0.6708335864876359,53,67,11.232237252176375,0.3368676430946177,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}"
3016,3016,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",500,50,relu,0.3,0.5,"[[ 62  89]
 [ 52 166]]",0.6178861788617886,0.7019027484143763,0.6509803921568628,0.7614678899082569,0.5860319581991615,89,52,13.197936682530337,0.1787963445238883,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}"
3017,3017,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",500,50,relu,0.3,1.0,"[[  1 150]
 [  7 211]]",0.5745257452574526,0.7288428324697753,0.5844875346260388,0.9678899082568808,0.487256212406586,150,7,14.695685185949882,-0.0298284596924718,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}"
3018,3018,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",500,50,relu,0.3,1.5,"[[137  14]
 [170  48]]",0.5013550135501355,0.3428571428571428,0.7741935483870968,0.2201834862385321,0.5637341272252263,14,170,17.22261802446501,0.1100041946308724,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}"
3019,3019,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",500,50,relu,0.3,2.0,"[[ 26 125]
 [ 33 185]]",0.5718157181571816,0.7007575757575758,0.5967741935483871,0.8486238532110092,0.5104046418372927,125,33,14.78923203272266,0.0229588416677838,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}"
3020,3020,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",500,50,relu,0.5,0.5,"[[ 11 140]
 [ 47 171]]",0.4932249322493225,0.6465028355387523,0.5498392282958199,0.7844036697247706,0.4286256759219879,140,47,17.503694117855083,-0.1576713362972903,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}"
3021,3021,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",500,50,relu,0.5,1.0,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}"
3022,3022,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",500,50,relu,0.5,1.5,"[[ 93  58]
 [ 59 159]]",0.6829268292682927,0.7310344827586206,0.7327188940092166,0.7293577981651376,0.6726259189501185,58,59,10.951445026708676,0.3449008391120282,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}"
3023,3023,4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",500,50,relu,0.5,2.0,"[[ 89  62]
 [ 54 164]]",0.6856368563685636,0.7387387387387386,0.7256637168141593,0.7522935779816514,0.6708487757457925,62,54,10.857852674391088,0.3445022970903522,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}"
3024,3024,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",500,100,linear,0.0,0.5,"[[ 85  66]
 [ 78 140]]",0.6097560975609756,0.6603773584905661,0.6796116504854369,0.6422018348623854,0.6025578710735768,66,78,13.478689903245344,0.202641056422569,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}"
3025,3025,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",500,100,linear,0.0,1.0,"[[ 90  61]
 [ 59 159]]",0.6747967479674797,0.7260273972602739,0.7227272727272728,0.7293577981651376,0.6626921441156813,61,59,11.232254587622016,0.326047913305531,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}"
3026,3026,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",500,100,linear,0.0,1.5,"[[128  23]
 [ 95 123]]",0.6802168021680217,0.6758241758241759,0.8424657534246576,0.5642201834862385,0.7059511513457682,23,95,11.044970204174405,0.3837814888197,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}"
3027,3027,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",500,100,linear,0.0,2.0,"[[108  43]
 [ 84 134]]",0.6558265582655827,0.6784810126582278,0.7570621468926554,0.6146788990825688,0.6649553435810195,43,84,11.887422723152184,0.3166965574559294,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}"
3028,3028,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",500,100,linear,0.1,0.5,"[[ 79  72]
 [ 58 160]]",0.6476964769647696,0.7111111111111111,0.6896551724137931,0.7339449541284404,0.6285618810377301,72,58,12.168288624263855,0.2608400875219575,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}"
3029,3029,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",500,100,linear,0.1,1.0,"[[ 53  98]
 [ 67 151]]",0.5528455284552846,0.6466809421841542,0.606425702811245,0.6926605504587156,0.5218269639710796,98,67,15.444380665876482,0.0450759892721027,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}"
3030,3030,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",500,100,linear,0.1,1.5,"[[ 94  57]
 [ 71 147]]",0.6531165311653117,0.6966824644549763,0.7205882352941176,0.6743119266055045,0.6484142414484477,57,71,11.981054080222462,0.2926588193009255,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}"
3031,3031,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",500,100,linear,0.1,2.0,"[[ 78  73]
 [ 59 159]]",0.6422764227642277,0.7066666666666667,0.6853448275862069,0.7293577981651376,0.622957044777933,73,59,12.355492831275376,0.2494683965607568,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}"
3032,3032,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",500,100,linear,0.3,0.5,"[[ 50 101]
 [ 80 138]]",0.5094850948509485,0.6039387308533916,0.5774058577405857,0.6330275229357798,0.4820766753751747,101,80,16.94200348731513,-0.0366294680966645,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}"
3033,3033,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",500,100,linear,0.3,1.0,"[[ 86  65]
 [ 53 165]]",0.6802168021680217,0.7366071428571429,0.717391304347826,0.7568807339449541,0.6632085788930069,65,53,11.04506121526402,0.3304527002091277,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}"
3034,3034,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",500,100,linear,0.3,1.5,"[[123  28]
 [ 80 138]]",0.7073170731707317,0.7187499999999999,0.8313253012048193,0.6330275229357798,0.7237985296798103,28,80,10.108970838423849,0.4251009809578765,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}"
3035,3035,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",500,100,linear,0.3,2.0,"[[ 99  52]
 [ 69 149]]",0.6720867208672087,0.7112171837708829,0.7412935323383084,0.6834862385321101,0.6695576888024789,52,69,11.32583610528608,0.3333482642777156,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}"
3036,3036,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",500,100,linear,0.5,0.5,"[[ 92  59]
 [ 88 130]]",0.6016260162601627,0.6388206388206389,0.6878306878306878,0.5963302752293578,0.6028008992040829,59,88,13.759477794851634,0.1997078741203027,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}"
3037,3037,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",500,100,linear,0.5,1.0,"[[ 93  58]
 [ 51 167]]",0.7046070460704607,0.7539503386004515,0.7422222222222222,0.7660550458715596,0.6909745428033296,58,51,10.202636866385408,0.3846895222359906,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}"
3038,3038,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",500,100,linear,0.5,1.5,"[[100  51]
 [ 58 160]]",0.7046070460704607,0.745920745920746,0.7582938388625592,0.7339449541284404,0.6980983048787899,51,58,10.202621697870471,0.3933941633360983,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}"
3039,3039,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",500,100,linear,0.5,2.0,"[[ 96  55]
 [ 60 158]]",0.6883468834688347,0.7331786542923435,0.7417840375586855,0.7247706422018348,0.6802661158029041,55,60,10.764236485835744,0.3587069864442127,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}"
3040,3040,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",500,100,softmax,0.0,0.5,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}"
3041,3041,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",500,100,softmax,0.0,1.0,"[[  5 146]
 [  3 215]]",0.5962059620596206,0.7426597582037996,0.5955678670360111,0.9862385321100916,0.5096755574457743,146,3,13.946868357903798,0.0226468758332593,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}"
3042,3042,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",500,100,softmax,0.0,1.5,"[[ 70  81]
 [ 30 188]]",0.6991869918699187,0.7720739219712526,0.6988847583643123,0.8623853211009175,0.6629807400206575,81,30,10.389888745872444,0.3438055720213396,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}"
3043,3043,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",500,100,softmax,0.0,2.0,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}"
3044,3044,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",500,100,softmax,0.1,0.5,"[[129  22]
 [ 86 132]]",0.7073170731707317,0.7096774193548387,0.8571428571428571,0.6055045871559633,0.7299046114587764,22,86,10.108957836839616,0.4316924305515943,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}"
3045,3045,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",500,100,softmax,0.1,1.0,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}"
3046,3046,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",500,100,softmax,0.1,1.5,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}"
3047,3047,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",500,100,softmax,0.1,2.0,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}"
3048,3048,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",500,100,softmax,0.3,0.5,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}"
3049,3049,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",500,100,softmax,0.3,1.0,"[[127  24]
 [ 88 130]]",0.6964769647696477,0.6989247311827956,0.8441558441558441,0.5963302752293578,0.7186949389391822,24,88,10.48336625086266,0.4106440020535052,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}"
3050,3050,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",500,100,softmax,0.3,1.5,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}"
3051,3051,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",500,100,softmax,0.3,2.0,"[[ 70  81]
 [ 37 181]]",0.6802168021680217,0.7541666666666668,0.6908396946564885,0.8302752293577982,0.6469256941490978,81,37,11.045095886155302,0.3076262562015011,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}"
3052,3052,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",500,100,softmax,0.5,0.5,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}"
3053,3053,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",500,100,softmax,0.5,1.0,"[[ 33 118]
 [ 21 197]]",0.6233062330623306,0.7392120075046905,0.6253968253968254,0.9036697247706422,0.5611063855641291,118,21,13.010797483439967,0.1355983618989837,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}"
3054,3054,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",500,100,softmax,0.5,1.5,"[[  0 151]
 [  0 218]]",0.5907859078590786,0.7427597955706985,0.5907859078590786,1.0,0.5,151,0,14.134081232638136,0.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}"
3055,3055,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",500,100,softmax,0.5,2.0,"[[ 59  92]
 [ 31 187]]",0.6666666666666666,0.7525150905432596,0.6702508960573477,0.8577981651376146,0.6242633209794033,92,31,11.5131248225951,0.264975951027547,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}"
3056,3056,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",500,100,relu,0.0,0.5,"[[ 73  78]
 [ 77 141]]",0.5799457994579946,0.6453089244851259,0.6438356164383562,0.6467889908256881,0.5651163497174798,78,77,14.508327126858296,0.1303653697030516,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}"
3057,3057,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",500,100,relu,0.0,1.0,"[[ 97  54]
 [ 65 153]]",0.6775067750677507,0.72,0.7391304347826086,0.7018348623853211,0.672109484172793,54,65,11.138638399066672,0.3404082736244422,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}"
3058,3058,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",500,100,relu,0.0,1.5,"[[ 92  59]
 [ 72 146]]",0.6449864498644986,0.6903073286052008,0.7121951219512195,0.6697247706422018,0.6394981469105049,59,72,12.261861474205098,0.2753534111862323,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}"
3059,3059,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",500,100,relu,0.0,2.0,"[[103  48]
 [ 74 144]]",0.6693766937669376,0.702439024390244,0.75,0.6605504587155964,0.6713348320068047,48,74,11.419428457603669,0.3338364556512474,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}"
3060,3060,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",500,100,relu,0.1,0.5,"[[ 71  80]
 [ 50 168]]",0.6476964769647696,0.7210300429184548,0.6774193548387096,0.7706422018348624,0.6204204386657756,80,50,12.168305959709496,0.2484254065741235,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}"
3061,3061,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",500,100,relu,0.1,1.0,"[[ 75  76]
 [ 85 133]]",0.5636856368563685,0.6229508196721311,0.6363636363636364,0.6100917431192661,0.5533902424205601,76,85,15.069928913239336,0.1058113457457216,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}"
3062,3062,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",500,100,relu,0.1,1.5,"[[ 85  66]
 [ 48 170]]",0.6910569105691057,0.748898678414097,0.7203389830508474,0.7798165137614679,0.671365210523118,66,48,10.67065930203309,0.3491257929753983,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}"
3063,3063,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",500,100,relu,0.1,2.0,"[[ 87  64]
 [ 45 173]]",0.7046070460704607,0.7604395604395604,0.729957805907173,0.7935779816513762,0.6848684610243636,64,45,10.202649867969638,0.3770270898192464,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}"
3064,3064,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",500,100,relu,0.3,0.5,"[[ 89  62]
 [ 86 132]]",0.5989159891598916,0.6407766990291263,0.6804123711340206,0.6055045871559633,0.5974542803329486,62,86,13.853085315684154,0.1902615503232311,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}"
3065,3065,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",500,100,relu,0.3,1.0,"[[ 82  69]
 [ 43 175]]",0.6964769647696477,0.7575757575757575,0.7172131147540983,0.8027522935779816,0.6728993255969378,69,43,10.48346376274439,0.3551970543264581,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}"
3066,3066,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",500,100,relu,0.3,1.5,"[[ 78  73]
 [ 58 160]]",0.6449864498644986,0.7095343680709534,0.6866952789699571,0.7339449541284404,0.6252506227595844,73,58,12.26189181123497,0.2543844765621385,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}"
3067,3067,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",500,100,relu,0.3,2.0,"[[ 44 107]
 [ 57 161]]",0.5555555555555556,0.6625514403292182,0.6007462686567164,0.7385321100917431,0.5149614192842822,107,57,15.35079914821242,0.0315270620619018,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}"
3068,3068,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",500,100,relu,0.5,0.5,"[[ 54  97]
 [143  75]]",0.3495934959349593,0.3846153846153846,0.436046511627907,0.3440366972477064,0.3508262956437208,97,143,22.4644550019764,-0.2850053686990337,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}"
3069,3069,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",500,100,relu,0.5,1.0,"[[ 20 131]
 [ 19 199]]",0.5934959349593496,0.7262773722627738,0.603030303030303,0.9128440366972476,0.5226471839115377,131,19,14.04043687398363,0.0511211684838509,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}"
3070,3070,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",500,100,relu,0.5,1.5,"[[ 87  64]
 [ 54 164]]",0.6802168021680217,0.73542600896861,0.7192982456140351,0.7522935779816514,0.6642262591895012,64,54,11.045059048333314,0.3318294816315256,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}"
3071,3071,4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",500,100,relu,0.5,2.0,"[[ 75  76]
 [ 51 167]]",0.6558265582655827,0.7245119305856832,0.6872427983539094,0.7660550458715596,0.631371893796707,76,51,11.887494231865452,0.2696030298779632,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}"
3072,3072,5,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",100,10,linear,0.0,0.5,"[[ 96  55]
 [ 76 142]]",0.6449864498644986,0.6843373493975904,0.7208121827411168,0.6513761467889908,0.6435688680964822,55,76,12.261852806482276,0.2811296343113781,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}"
3073,3073,5,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",100,10,linear,0.0,1.0,"[[113  38]
 [ 93 125]]",0.6449864498644986,0.6561679790026247,0.7668711656441718,0.573394495412844,0.6608694331368856,38,93,12.26181596866029,0.3046849153493188,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}"
3074,3074,5,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",100,10,linear,0.0,1.5,"[[ 84  67]
 [ 87 131]]",0.5826558265582655,0.6298076923076923,0.6616161616161617,0.6009174311926605,0.5786044109605687,67,87,14.41470227058013,0.1540728831725617,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}"
3075,3075,5,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",100,10,linear,0.0,2.0,"[[ 83  68]
 [ 65 153]]",0.6395663956639567,0.6970387243735764,0.6923076923076923,0.7018348623853211,0.6257518682787533,68,65,12.44908301666226,0.2522739392092634,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}"
